DATE,OPEN,CLOSE,HIGH,LOW,LTP,VOLUME,VALUE,NO OF TRADES
2023-08-23,417.25,415.25,417.95,414.6,415.4,3067117,1276235457.25,57709
2023-08-22,415.0,417.1,418.1,412.75,417.35,3175120,1319606248.3,65506
2023-08-21,411.8,414.6,417.35,411.65,414.2,3667130,1522301658.3,72397
2023-08-18,415.05,411.7,416.35,408.0,411.5,5301196,2178436296.3,100194
2023-08-17,418.65,417.55,420.4,414.5,417.05,3170480,1322162178.6,74629
2023-08-16,414.15,418.65,420.2,414.0,418.0,4065890,1701756027.6,76525
2023-08-14,413.25,415.15,416.2,409.5,414.0,2896090,1195167758.3,79575
2023-08-11,418.65,413.05,422.15,412.35,413.15,3785734,1573664689.65,76499
2023-08-10,417.1,418.65,420.8,415.55,418.65,4950822,2074955030.65,121633
2023-08-09,415.5,417.8,418.5,412.55,417.5,4654694,1935648288.3,68131
2023-08-08,412.4,416.35,417.5,409.95,416.5,7862142,3262513903.35,117427
2023-08-07,409.95,411.15,413.0,408.05,411.5,4411433,1812616755.3,84874
2023-08-04,400.85,408.85,410.0,400.3,408.8,6240770,2545454016.6,97568
2023-08-03,402.0,399.65,402.0,397.05,399.9,3410849,1361101830.7,80467
2023-08-02,405.9,402.8,405.9,399.0,402.8,2699809,1087189943.35,72244
2023-08-01,405.5,406.95,408.0,404.05,406.45,3590902,1457832099.5,80168
2023-07-31,399.75,405.05,406.0,398.95,405.05,3381090,1363200928.1,73359
2023-07-28,401.05,398.75,402.85,396.55,399.1,3380030,1349219640.95,72087
2023-07-27,404.0,399.95,406.6,399.0,401.5,4474179,1799105801.45,95482
2023-07-26,403.5,402.75,403.6,401.4,402.6,2664831,1073054833.75,74079
2023-07-25,405.5,400.4,405.5,400.0,400.85,3229100,1299354236.7,84846
2023-07-24,406.3,404.05,408.0,403.5,403.8,3404230,1381202063.05,75450
2023-07-21,405.0,404.7,414.35,401.0,404.9,11757106,4790244430.95,144842
2023-07-20,418.5,417.65,420.0,414.65,417.25,4127855,1719801382.9,81392
2023-07-19,420.0,417.95,421.0,414.15,418.2,5415495,2263887017.9,103582
2023-07-18,418.0,417.2,420.3,412.25,417.15,8884513,3699653314.15,134339
2023-07-17,407.0,415.25,424.95,405.8,415.9,22879930,9552154932.85,269358
