DATE,OPEN,CLOSE,HIGH,LOW,LTP,VOLUME,VALUE,NO OF TRADES
2023-09-08,1249.5,1244.6,1262.0,1239.0,1243.0,787710,982411850.1,54343
2023-09-07,1259.0,1249.3,1261.0,1245.0,1248.0,849621,1062064383.1,37414
2023-09-06,1246.15,1256.75,1267.0,1242.6,1256.0,2721714,3419989336.0,78983
2023-09-05,1255.0,1238.95,1266.0,1235.1,1239.5,2179947,2717403122.65,75640
2023-09-04,1250.3,1238.85,1255.4,1232.55,1241.9,1126182,1395606847.45,62307
2023-09-01,1264.9,1245.4,1268.9,1239.65,1244.95,1167597,1463984134.45,63732
2023-08-31,1240.15,1257.6,1266.1,1223.2,1253.4,3103295,3864960693.05,79713
2023-08-30,1234.7,1236.15,1256.8,1231.15,1236.0,1282450,1594264096.3,53059
2023-08-29,1232.0,1229.75,1245.65,1227.3,1230.2,1209087,1492802847.15,52476
2023-08-28,1212.0,1228.9,1237.0,1211.0,1232.95,1666004,2047743842.0,63527
2023-08-25,1217.95,1209.4,1219.9,1205.0,1212.0,887533,1075848330.9,55547
2023-08-24,1235.2,1220.5,1239.65,1217.0,1220.0,848018,1040499974.95,44805
2023-08-23,1252.05,1230.65,1259.9,1225.05,1233.6,2562635,3166162945.95,111471
2023-08-22,1233.8,1221.0,1240.25,1218.05,1221.0,1379445,1687016099.15,49759
2023-08-21,1237.45,1233.8,1245.3,1230.3,1233.5,1101408,1361868648.3,41901
2023-08-18,1239.0,1236.4,1257.0,1231.0,1231.0,1292509,1607516076.25,68975
2023-08-17,1235.0,1241.0,1245.85,1226.05,1245.0,1855386,2289685030.45,90953
2023-08-16,1231.55,1243.55,1246.0,1226.05,1240.3,1665083,2062946874.3,55081
2023-08-14,1250.2,1235.6,1252.0,1231.65,1233.0,830936,1029623880.2,59139
2023-08-11,1258.3,1250.2,1258.8,1245.0,1249.45,1286301,1611197464.45,49908
2023-08-10,1266.0,1258.95,1277.9,1248.1,1256.15,2102129,2652940102.3,88092
2023-08-09,1270.0,1266.05,1271.65,1252.25,1262.1,2105178,2659280874.05,75454
2023-08-08,1225.0,1266.45,1269.0,1224.05,1268.15,5064238,6364737964.5,169925
2023-08-07,1195.0,1223.65,1228.5,1174.2,1222.6,2468250,2982996673.2,96633
2023-08-04,1171.0,1209.75,1238.7,1171.0,1206.95,8359856,10167455341.0,258437
2023-08-03,1166.05,1165.85,1178.95,1150.0,1165.0,2574025,2995214036.65,88003
2023-08-02,1185.0,1168.3,1185.0,1153.55,1167.95,1861901,2166764712.6,76503
2023-08-01,1175.0,1178.35,1187.3,1168.1,1181.0,1362536,1606688181.05,57528
2023-07-31,1181.8,1175.0,1184.75,1165.4,1178.0,2221571,2605777853.85,89480
2023-07-28,1171.45,1177.8,1190.4,1155.7,1177.0,4454009,5219977882.05,116590
2023-07-27,1115.0,1171.45,1219.4,1108.55,1173.0,14590950,16999172333.7,308148
2023-07-26,1060.0,1068.5,1082.05,1042.15,1079.0,1854416,1964156171.25,83812
2023-07-25,1058.0,1054.75,1061.75,1049.4,1055.0,599999,633084143.25,35375
2023-07-24,1048.95,1048.95,1053.0,1038.0,1048.9,936947,981007029.0,31148
2023-07-21,1048.9,1048.95,1062.0,1045.05,1047.05,879139,924133118.2,38467
2023-07-20,1038.95,1056.55,1057.9,1027.0,1055.0,1280545,1339417967.15,57180
2023-07-19,1030.0,1035.8,1042.0,1022.7,1035.0,1069988,1105439927.3,59072
2023-07-18,1032.65,1030.8,1035.2,1019.5,1030.0,780402,801481076.15,54660
2023-07-17,1036.2,1032.65,1039.0,1025.4,1033.35,1047614,1081294410.1,43655
2023-07-14,1026.15,1030.9,1034.8,1019.35,1034.0,787233,808754790.0,46708
2023-07-13,1027.85,1020.7,1036.0,1018.05,1022.0,1419223,1453976367.3,54317
2023-07-12,1025.0,1022.2,1032.9,1019.95,1024.2,1163653,1192078818.1,46144
2023-07-11,1018.95,1027.8,1033.5,1018.0,1024.0,814514,837158590.8,40769
2023-07-10,1024.0,1016.7,1026.0,1013.0,1018.6,1142988,1165880485.8,46747
2023-07-07,1009.45,1020.65,1028.75,998.05,1022.95,1914093,1944325045.3,82918
2023-07-06,1012.0,1021.25,1023.55,1011.4,1020.0,1236819,1259600672.75,55198
2023-07-05,1017.0,1010.8,1018.8,1005.4,1011.7,748219,757574676.85,41616
2023-07-04,1007.95,1011.85,1016.0,996.5,1015.0,1112255,1117684725.7,40847
2023-07-03,1020.5,1001.8,1029.9,999.0,1002.5,1454455,1473355277.7,69247
