DATE,OPEN,CLOSE,HIGH,LOW,LTP,VOLUME,VALUE,NO OF TRADES
2023-12-11,3230.0,3233.0,3245.0,3185.5,3240.15,910426,2923149196.6,74020
2023-12-08,3255.0,3232.0,3269.8,3227.8,3229.0,895852,2903535270.85,127121
2023-12-07,3284.0,3251.8,3299.95,3246.85,3252.0,1071725,3501675559.25,118189
2023-12-06,3265.0,3252.55,3289.0,3232.95,3250.0,1229158,4014589483.95,84535
2023-12-05,3197.0,3226.25,3247.65,3180.0,3220.2,1005550,3235377814.6,75863
2023-12-04,3190.0,3194.55,3204.45,3166.5,3196.0,1018189,3244352091.95,78512
2023-12-01,3146.95,3173.4,3190.6,3140.25,3172.0,960196,3043767709.25,69376
2023-11-30,3148.35,3119.9,3153.95,3108.35,3125.2,1793116,5601766269.5,77072
2023-11-29,3148.35,3148.35,3170.0,3142.0,3149.55,620725,1960680377.4,61685
2023-11-28,3141.15,3148.35,3160.0,3136.15,3145.4,647883,2040837993.45,84580
2023-11-24,3118.0,3136.15,3139.8,3111.0,3130.2,756329,2364699220.4,49189
2023-11-23,3148.0,3122.95,3171.4,3115.15,3119.7,792460,2487557657.05,65778
2023-11-22,3140.0,3133.0,3157.0,3121.2,3130.3,489889,1537931540.4,47598
2023-11-21,3156.9,3133.25,3156.9,3127.0,3134.7,409069,1282813126.2,50458
2023-11-20,3168.9,3140.35,3171.9,3132.0,3140.0,406431,1278869993.5,50256
2023-11-17,3150.0,3168.9,3228.25,3145.65,3167.0,1430175,4572143138.9,111559
2023-11-16,3119.0,3130.3,3140.9,3097.6,3131.1,675454,2111463858.05,70056
2023-11-15,3085.7,3116.2,3118.85,3078.7,3115.8,700017,2170906897.2,64696
2023-11-13,3098.0,3085.6,3098.0,3065.0,3083.0,405941,1250134113.5,38458
2023-11-12,3099.95,3098.15,3100.0,3090.0,3099.5,85178,263874727.45,14342
2023-11-10,3070.0,3076.45,3085.0,3040.1,3080.0,364232,1115647633.35,40004
2023-11-09,3100.0,3080.2,3111.4,3074.05,3080.0,849702,2627643628.1,69891
2023-11-08,3058.0,3095.25,3098.95,3046.2,3098.0,783400,2414188986.5,62335
2023-11-07,3029.3,3033.35,3038.95,3002.2,3038.0,757998,2291279142.5,58294
2023-11-06,2998.0,3029.3,3034.05,2983.85,3029.7,620959,1871838596.55,62963
2023-11-03,2957.0,2977.85,2982.9,2942.0,2978.2,715997,2126441016.75,70256
2023-11-02,2961.05,2955.4,2962.0,2934.0,2955.1,900125,2654401760.7,94444
2023-11-01,2997.95,2934.55,3008.9,2930.0,2938.0,1029990,3043165462.15,118913
2023-10-31,2969.0,2995.7,3012.75,2966.0,2999.0,1152306,3451054390.8,95564
2023-10-30,2974.0,2967.1,2991.95,2939.1,2973.0,878885,2607159628.5,74109
2023-10-27,2932.8,2955.15,2974.65,2931.0,2959.0,1708185,5047160433.3,156670
2023-10-26,3051.1,2960.3,3055.0,2940.0,2951.0,1834111,5475510150.55,161772
2023-10-25,3093.4,3060.8,3108.0,3052.0,3061.1,669290,2062523283.25,68987
2023-10-23,3096.05,3072.0,3108.9,3064.0,3068.0,374476,1157490160.85,55331
2023-10-20,3092.5,3105.85,3115.1,3064.55,3105.0,711434,2204334814.9,89613
2023-10-19,3087.7,3101.8,3110.9,3076.1,3101.0,568124,1758727731.4,73872
2023-10-18,3110.0,3096.45,3115.2,3090.0,3095.25,481985,1496344917.95,60993
2023-10-17,3137.0,3113.55,3137.0,3091.8,3116.9,792640,2465856469.75,68035
2023-10-16,3124.0,3112.05,3128.0,3096.1,3112.0,853011,2655758018.2,89855
2023-10-13,3150.0,3148.8,3172.0,3128.25,3148.0,854688,2689927266.85,110722
2023-10-12,3186.0,3159.1,3188.5,3150.05,3162.0,992531,3135431725.45,103482
2023-10-11,3169.0,3163.9,3185.0,3152.05,3164.0,1025317,3247876025.65,89674
2023-10-10,3150.0,3151.5,3164.9,3140.05,3152.95,847367,2669464652.25,78153
2023-10-09,3140.05,3152.8,3163.0,3132.7,3152.0,700012,2207025609.45,67617
2023-10-06,3214.75,3195.75,3217.0,3190.0,3197.0,814257,2605977189.8,63803
2023-10-05,3210.0,3206.25,3232.1,3174.3,3202.0,1002610,3208506367.0,83570
2023-10-04,3164.95,3169.9,3189.0,3151.35,3169.1,892584,2831132462.65,80714
2023-10-03,3166.1,3166.85,3227.8,3162.0,3167.5,1219145,3887155363.7,90310
2023-09-29,3195.0,3161.05,3195.0,3134.0,3166.0,1550585,4899913073.05,104346
2023-09-28,3281.8,3170.35,3289.0,3155.0,3180.0,2104381,6725874126.15,159596
2023-09-27,3288.0,3301.8,3309.0,3271.7,3307.6,516326,1700884872.25,55381
2023-09-26,3323.0,3292.8,3324.9,3260.35,3292.0,834560,2743060927.4,84109
2023-09-25,3272.3,3323.25,3334.8,3271.15,3321.15,1422084,4714336174.2,104864
2023-09-22,3234.95,3274.85,3283.6,3221.15,3280.5,896521,2924621657.0,79565
2023-09-21,3210.0,3244.2,3261.2,3180.55,3248.0,845739,2719086597.95,91780
2023-09-20,3206.3,3214.35,3228.0,3195.0,3224.5,901084,2888675679.8,80782
2023-09-18,3200.0,3206.3,3229.9,3190.0,3208.0,673602,2167115317.1,51286
2023-09-15,3235.0,3196.65,3240.0,3185.0,3200.0,1568607,5016626619.75,113418
2023-09-14,3282.0,3240.25,3294.2,3223.25,3240.0,1102554,3578736751.1,113167
2023-09-13,3245.0,3277.75,3284.65,3225.3,3269.15,880907,2870266444.4,59755
2023-09-12,3260.0,3256.85,3279.8,3243.0,3260.0,554905,1810448074.4,60638
2023-09-11,3242.0,3259.4,3265.0,3242.0,3260.0,359345,1169200507.25,45263
2023-09-08,3250.55,3238.05,3263.05,3232.0,3236.95,395918,1285764146.05,33798
2023-09-07,3225.3,3246.35,3253.75,3201.25,3246.0,923108,2982238499.5,64965
2023-09-06,3209.0,3225.3,3230.0,3195.0,3223.0,754106,2424921818.85,64778
2023-09-05,3245.0,3223.3,3248.85,3220.0,3222.0,597022,1930016980.2,50270
2023-09-04,3259.55,3235.55,3266.25,3216.1,3245.5,696213,2250828100.2,51379
2023-09-01,3241.1,3259.55,3264.2,3217.1,3260.95,650131,2109482776.8,52522
2023-08-31,3300.05,3256.1,3302.0,3220.0,3255.0,1601967,5229384859.8,80059
2023-08-30,3301.3,3294.7,3302.85,3276.4,3284.0,599080,1970771024.45,50537
2023-08-29,3261.0,3285.7,3289.0,3255.05,3288.0,533163,1747907929.95,48076
2023-08-28,3264.95,3259.7,3272.0,3231.05,3264.45,707315,2304852064.95,56536
2023-08-25,3224.9,3259.3,3265.0,3216.2,3255.85,1363431,4425445993.35,99869
2023-08-24,3185.0,3225.6,3232.9,3170.9,3225.2,1167742,3753835820.55,76847
